Dataname,Value,Time
power,240.5,2025-09-03 12:05:39.333900
voltage,121.11,2025-09-03 12:05:39.333900
filament_temp,155.2,2025-09-03 12:05:39.834128
bed_temp,56.3,2025-09-03 12:05:39.834128
current,2.04,2025-09-03 12:05:39.834128
power,240.5,2025-09-03 12:05:39.834128
voltage,121.11,2025-09-03 12:05:39.834128
filament_temp,155.2,2025-09-03 12:05:40.334370
bed_temp,56.3,2025-09-03 12:05:40.334370
current,2.04,2025-09-03 12:05:40.334370
power,240.5,2025-09-03 12:05:40.334370
voltage,121.11,2025-09-03 12:05:40.334370
filament_temp,155.2,2025-09-03 12:05:40.834595
bed_temp,56.3,2025-09-03 12:05:40.834595
current,2.04,2025-09-03 12:05:40.834595
power,240.5,2025-09-03 12:05:40.834595
voltage,121.11,2025-09-03 12:05:40.834595
filament_temp,155.2,2025-09-03 12:05:41.334793
bed_temp,56.3,2025-09-03 12:05:41.334793
current,2.04,2025-09-03 12:05:41.334793
power,240.5,2025-09-03 12:05:41.334793
voltage,121.11,2025-09-03 12:05:41.334793
filament_temp,164.1,2025-09-03 12:05:41.835010
bed_temp,56.2,2025-09-03 12:05:41.835010
current,2.04,2025-09-03 12:05:41.835010
power,240.5,2025-09-03 12:05:41.835010
voltage,121.11,2025-09-03 12:05:41.835010
filament_temp,164.1,2025-09-03 12:05:42.335199
bed_temp,56.2,2025-09-03 12:05:42.335199
current,2.04,2025-09-03 12:05:42.335199
power,240.5,2025-09-03 12:05:42.335199
voltage,121.11,2025-09-03 12:05:42.335199
filament_temp,164.1,2025-09-03 12:05:42.835428
bed_temp,56.2,2025-09-03 12:05:42.835428
current,2.04,2025-09-03 12:05:42.835428
power,240.5,2025-09-03 12:05:42.835428
voltage,121.11,2025-09-03 12:05:42.835428
filament_temp,164.1,2025-09-03 12:05:43.335672
bed_temp,56.2,2025-09-03 12:05:43.335672
current,2.04,2025-09-03 12:05:43.335672
power,240.5,2025-09-03 12:05:43.335672
voltage,121.11,2025-09-03 12:05:43.335672
filament_temp,171.3,2025-09-03 12:05:43.835905
bed_temp,56.6,2025-09-03 12:05:43.835905
current,2.04,2025-09-03 12:05:43.835905
power,240.5,2025-09-03 12:05:43.835905
voltage,121.11,2025-09-03 12:05:43.835905
