Dataname,Value,Time
bed_temp,27.5,2025-09-12 09:31:17.894775
current,1.94,2025-09-12 09:31:17.894775
power,222,2025-09-12 09:31:17.894775
voltage,122.04,2025-09-12 09:31:17.894775
filament_temp,19.6,2025-09-12 09:31:18.895122
bed_temp,26.8,2025-09-12 09:31:18.895122
current,1.94,2025-09-12 09:31:18.895122
power,218,2025-09-12 09:31:18.895122
voltage,122.04,2025-09-12 09:31:18.895122
filament_temp,19.6,2025-09-12 09:31:19.895416
bed_temp,26.8,2025-09-12 09:31:19.895416
current,1.94,2025-09-12 09:31:19.895416
power,218,2025-09-12 09:31:19.895416
voltage,122.04,2025-09-12 09:31:19.895416
filament_temp,18.7,2025-09-12 09:31:20.895757
bed_temp,27.4,2025-09-12 09:31:20.895757
current,1.84,2025-09-12 09:31:20.895757
power,218,2025-09-12 09:31:20.895757
voltage,122.04,2025-09-12 09:31:20.895757
filament_temp,18.7,2025-09-12 09:31:21.896041
bed_temp,27.4,2025-09-12 09:31:21.896041
current,1.84,2025-09-12 09:31:21.896041
power,218,2025-09-12 09:31:21.896041
voltage,122.04,2025-09-12 09:31:21.896041
filament_temp,19.6,2025-09-12 09:31:22.896385
bed_temp,28.2,2025-09-12 09:31:22.896385
current,1.84,2025-09-12 09:31:22.896385
power,218,2025-09-12 09:31:22.896385
voltage,122.04,2025-09-12 09:31:22.896385
filament_temp,19.6,2025-09-12 09:31:23.896723
bed_temp,28.2,2025-09-12 09:31:23.896723
current,1.84,2025-09-12 09:31:23.896723
power,218,2025-09-12 09:31:23.896723
voltage,122.04,2025-09-12 09:31:23.896723
filament_temp,20.1,2025-09-12 09:31:24.897008
bed_temp,28.1,2025-09-12 09:31:24.897008
current,1.84,2025-09-12 09:31:24.897008
power,218,2025-09-12 09:31:24.897008
voltage,122.04,2025-09-12 09:31:24.897008
filament_temp,20.1,2025-09-12 09:31:25.897307
bed_temp,28.1,2025-09-12 09:31:25.897307
current,1.84,2025-09-12 09:31:25.897307
power,218,2025-09-12 09:31:25.897307
voltage,122.04,2025-09-12 09:31:25.897307
filament_temp,19.2,2025-09-12 09:31:26.897598
bed_temp,28.5,2025-09-12 09:31:26.897598
current,1.84,2025-09-12 09:31:26.897598
power,218,2025-09-12 09:31:26.897598
voltage,122.04,2025-09-12 09:31:26.897598
filament_temp,19.2,2025-09-12 09:31:27.897931
bed_temp,28.5,2025-09-12 09:31:27.897931
current,1.84,2025-09-12 09:31:27.897931
power,218,2025-09-12 09:31:27.897931
voltage,122.04,2025-09-12 09:31:27.897931
filament_temp,19.2,2025-09-12 09:31:28.898259
bed_temp,29.4,2025-09-12 09:31:28.898259
current,1.84,2025-09-12 09:31:28.898259
power,218,2025-09-12 09:31:28.898259
voltage,122.04,2025-09-12 09:31:28.898259
filament_temp,19.2,2025-09-12 09:31:29.898552
bed_temp,29.4,2025-09-12 09:31:29.898552
current,1.84,2025-09-12 09:31:29.898552
power,218,2025-09-12 09:31:29.898552
voltage,122.04,2025-09-12 09:31:29.898552
filament_temp,18.8,2025-09-12 09:31:30.898888
bed_temp,30.1,2025-09-12 09:31:30.898888
current,1.84,2025-09-12 09:31:30.898888
power,218,2025-09-12 09:31:30.898888
voltage,122.04,2025-09-12 09:31:30.898888
filament_temp,18.8,2025-09-12 09:31:31.899218
bed_temp,30.1,2025-09-12 09:31:31.899218
current,1.84,2025-09-12 09:31:31.899218
power,218,2025-09-12 09:31:31.899218
voltage,122.04,2025-09-12 09:31:31.899218
filament_temp,19.1,2025-09-12 09:31:32.899520
bed_temp,30.3,2025-09-12 09:31:32.899520
current,1.84,2025-09-12 09:31:32.899520
power,218,2025-09-12 09:31:32.899520
voltage,122.04,2025-09-12 09:31:32.899520
filament_temp,19.1,2025-09-12 09:31:33.899819
bed_temp,30.3,2025-09-12 09:31:33.899819
current,1.84,2025-09-12 09:31:33.899819
power,218,2025-09-12 09:31:33.899819
voltage,122.04,2025-09-12 09:31:33.899819
filament_temp,19.7,2025-09-12 09:31:34.900149
bed_temp,30.0,2025-09-12 09:31:34.900149
current,1.84,2025-09-12 09:31:34.900149
power,218,2025-09-12 09:31:34.900149
voltage,122.04,2025-09-12 09:31:34.900149
filament_temp,19.7,2025-09-12 09:31:35.900490
bed_temp,30.0,2025-09-12 09:31:35.900490
current,1.84,2025-09-12 09:31:35.900490
power,218,2025-09-12 09:31:35.900490
voltage,122.04,2025-09-12 09:31:35.900490
filament_temp,18.7,2025-09-12 09:31:36.900774
bed_temp,30.6,2025-09-12 09:31:36.900774
current,1.84,2025-09-12 09:31:36.900774
power,218,2025-09-12 09:31:36.900774
voltage,122.04,2025-09-12 09:31:36.900774
filament_temp,18.7,2025-09-12 09:31:37.901077
bed_temp,30.6,2025-09-12 09:31:37.901077
current,1.84,2025-09-12 09:31:37.901077
power,218,2025-09-12 09:31:37.901077
voltage,122.04,2025-09-12 09:31:37.901077
filament_temp,18.5,2025-09-12 09:31:38.901380
bed_temp,31.3,2025-09-12 09:31:38.901380
current,1.84,2025-09-12 09:31:38.901380
power,218,2025-09-12 09:31:38.901380
voltage,122.04,2025-09-12 09:31:38.901380
filament_temp,18.5,2025-09-12 09:31:39.901712
bed_temp,31.3,2025-09-12 09:31:39.901712
current,1.84,2025-09-12 09:31:39.901712
power,218,2025-09-12 09:31:39.901712
voltage,122.04,2025-09-12 09:31:39.901712
filament_temp,19.6,2025-09-12 09:31:40.901991
bed_temp,32.2,2025-09-12 09:31:40.901991
current,1.84,2025-09-12 09:31:40.901991
power,218,2025-09-12 09:31:40.901991
voltage,122.04,2025-09-12 09:31:40.901991
filament_temp,19.6,2025-09-12 09:31:41.902239
bed_temp,32.2,2025-09-12 09:31:41.902239
current,1.84,2025-09-12 09:31:41.902239
power,218,2025-09-12 09:31:41.902239
voltage,122.04,2025-09-12 09:31:41.902239
filament_temp,19.5,2025-09-12 09:31:42.902565
bed_temp,31.5,2025-09-12 09:31:42.902565
current,1.84,2025-09-12 09:31:42.902565
power,218,2025-09-12 09:31:42.902565
voltage,122.04,2025-09-12 09:31:42.902565
filament_temp,19.5,2025-09-12 09:31:43.902903
bed_temp,31.5,2025-09-12 09:31:43.902903
current,1.84,2025-09-12 09:31:43.902903
power,218,2025-09-12 09:31:43.902903
voltage,122.04,2025-09-12 09:31:43.902903
filament_temp,18.4,2025-09-12 09:31:44.903253
bed_temp,31.8,2025-09-12 09:31:44.903253
current,1.84,2025-09-12 09:31:44.903253
power,218,2025-09-12 09:31:44.903253
voltage,122.04,2025-09-12 09:31:44.903253
filament_temp,18.4,2025-09-12 09:31:45.903563
bed_temp,31.8,2025-09-12 09:31:45.903563
current,1.84,2025-09-12 09:31:45.903563
power,214.1,2025-09-12 09:31:45.903563
voltage,122.04,2025-09-12 09:31:45.903563
filament_temp,19.5,2025-09-12 09:31:46.903895
bed_temp,33.1,2025-09-12 09:31:46.903895
current,1.84,2025-09-12 09:31:46.903895
power,214.1,2025-09-12 09:31:46.903895
voltage,122.04,2025-09-12 09:31:46.903895
filament_temp,19.5,2025-09-12 09:31:47.904225
bed_temp,33.1,2025-09-12 09:31:47.904225
current,1.84,2025-09-12 09:31:47.904225
power,214.1,2025-09-12 09:31:47.904225
voltage,122.04,2025-09-12 09:31:47.904225
filament_temp,19.5,2025-09-12 09:31:48.904527
bed_temp,33.4,2025-09-12 09:31:48.904527
current,1.84,2025-09-12 09:31:48.904527
power,214.1,2025-09-12 09:31:48.904527
voltage,122.04,2025-09-12 09:31:48.904527
filament_temp,19.5,2025-09-12 09:31:49.904873
bed_temp,33.4,2025-09-12 09:31:49.904873
current,1.84,2025-09-12 09:31:49.904873
power,214.1,2025-09-12 09:31:49.904873
voltage,122.04,2025-09-12 09:31:49.904873
filament_temp,19.6,2025-09-12 09:31:50.905187
bed_temp,33.8,2025-09-12 09:31:50.905187
current,1.84,2025-09-12 09:31:50.905187
power,214.1,2025-09-12 09:31:50.905187
voltage,122.04,2025-09-12 09:31:50.905187
filament_temp,19.6,2025-09-12 09:31:51.905472
bed_temp,33.8,2025-09-12 09:31:51.905472
current,1.84,2025-09-12 09:31:51.905472
power,214.1,2025-09-12 09:31:51.905472
voltage,122.04,2025-09-12 09:31:51.905472
filament_temp,18.7,2025-09-12 09:31:52.905817
bed_temp,33.8,2025-09-12 09:31:52.905817
current,1.84,2025-09-12 09:31:52.905817
power,214.1,2025-09-12 09:31:52.905817
voltage,122.04,2025-09-12 09:31:52.905817
filament_temp,18.7,2025-09-12 09:31:53.906116
bed_temp,33.8,2025-09-12 09:31:53.906116
current,1.84,2025-09-12 09:31:53.906116
power,214.1,2025-09-12 09:31:53.906116
voltage,122.04,2025-09-12 09:31:53.906116
filament_temp,19.1,2025-09-12 09:31:54.906424
bed_temp,34.3,2025-09-12 09:31:54.906424
current,1.84,2025-09-12 09:31:54.906424
power,214.1,2025-09-12 09:31:54.906424
voltage,122.04,2025-09-12 09:31:54.906424
filament_temp,19.1,2025-09-12 09:31:55.906750
bed_temp,34.3,2025-09-12 09:31:55.906750
current,1.84,2025-09-12 09:31:55.906750
power,214.1,2025-09-12 09:31:55.906750
voltage,122.04,2025-09-12 09:31:55.906750
filament_temp,19.5,2025-09-12 09:31:56.907040
bed_temp,35.0,2025-09-12 09:31:56.907040
current,1.84,2025-09-12 09:31:56.907040
power,214.1,2025-09-12 09:31:56.907040
voltage,122.04,2025-09-12 09:31:56.907040
