Dataname,Value,Time
voltage,121.84,2025-09-10 15:08:47.731345
filament_temp,27.1,2025-09-10 15:08:48.231572
bed_temp,34.9,2025-09-10 15:08:48.231572
current,0.07,2025-09-10 15:08:48.231572
power,2.4,2025-09-10 15:08:48.231572
voltage,121.84,2025-09-10 15:08:48.231572
filament_temp,27.4,2025-09-10 15:08:48.731815
bed_temp,33.4,2025-09-10 15:08:48.731815
current,0.07,2025-09-10 15:08:48.731815
power,2.4,2025-09-10 15:08:48.731815
voltage,121.84,2025-09-10 15:08:48.731815
filament_temp,27.4,2025-09-10 15:08:49.232026
bed_temp,33.4,2025-09-10 15:08:49.232026
current,0.07,2025-09-10 15:08:49.232026
power,2.4,2025-09-10 15:08:49.232026
voltage,121.84,2025-09-10 15:08:49.232026
filament_temp,27.4,2025-09-10 15:08:49.732254
bed_temp,33.4,2025-09-10 15:08:49.732254
current,0.07,2025-09-10 15:08:49.732254
power,2.4,2025-09-10 15:08:49.732254
voltage,121.84,2025-09-10 15:08:49.732254
filament_temp,27.4,2025-09-10 15:08:50.232453
bed_temp,33.4,2025-09-10 15:08:50.232453
current,0.07,2025-09-10 15:08:50.232453
power,2.4,2025-09-10 15:08:50.232453
voltage,121.84,2025-09-10 15:08:50.232453
filament_temp,27.4,2025-09-10 15:08:50.732686
bed_temp,33.4,2025-09-10 15:08:50.732686
current,0.07,2025-09-10 15:08:50.732686
power,2.4,2025-09-10 15:08:50.732686
voltage,121.84,2025-09-10 15:08:50.732686
filament_temp,27.4,2025-09-10 15:08:51.232932
bed_temp,33.4,2025-09-10 15:08:51.232932
current,0.07,2025-09-10 15:08:51.232932
power,2.4,2025-09-10 15:08:51.232932
voltage,121.84,2025-09-10 15:08:51.232932
filament_temp,27.4,2025-09-10 15:08:51.733168
bed_temp,33.4,2025-09-10 15:08:51.733168
current,0.07,2025-09-10 15:08:51.733168
power,2.4,2025-09-10 15:08:51.733168
voltage,121.84,2025-09-10 15:08:51.733168
