Dataname,Value,Time
voltage,120.52,2025-09-09 11:31:50.772773
filament_temp,210.3,2025-09-09 11:31:51.273026
bed_temp,59.3,2025-09-09 11:31:51.273026
current,2,2025-09-09 11:31:51.273026
power,224.5,2025-09-09 11:31:51.273026
voltage,120.52,2025-09-09 11:31:51.273026
filament_temp,210.3,2025-09-09 11:31:51.773279
bed_temp,59.3,2025-09-09 11:31:51.773279
current,1.89,2025-09-09 11:31:51.773279
power,224.5,2025-09-09 11:31:51.773279
voltage,120.52,2025-09-09 11:31:51.773279
filament_temp,217.2,2025-09-09 11:31:52.273533
bed_temp,59.3,2025-09-09 11:31:52.273533
current,1.89,2025-09-09 11:31:52.273533
power,224.5,2025-09-09 11:31:52.273533
voltage,120.52,2025-09-09 11:31:52.273533
filament_temp,217.2,2025-09-09 11:31:52.773753
bed_temp,59.3,2025-09-09 11:31:52.773753
current,1.89,2025-09-09 11:31:52.773753
power,224.5,2025-09-09 11:31:52.773753
voltage,120.52,2025-09-09 11:31:52.773753
filament_temp,217.2,2025-09-09 11:31:53.273935
bed_temp,59.3,2025-09-09 11:31:53.273935
current,1.89,2025-09-09 11:31:53.273935
power,224.5,2025-09-09 11:31:53.273935
voltage,120.52,2025-09-09 11:31:53.273935
filament_temp,217.2,2025-09-09 11:31:53.774176
bed_temp,59.3,2025-09-09 11:31:53.774176
current,1.89,2025-09-09 11:31:53.774176
power,224.5,2025-09-09 11:31:53.774176
voltage,120.52,2025-09-09 11:31:53.774176
filament_temp,222.3,2025-09-09 11:31:54.274421
bed_temp,59.6,2025-09-09 11:31:54.274421
current,1.89,2025-09-09 11:31:54.274421
power,224.5,2025-09-09 11:31:54.274421
voltage,120.52,2025-09-09 11:31:54.274421
filament_temp,222.3,2025-09-09 11:31:54.774660
bed_temp,59.6,2025-09-09 11:31:54.774660
current,1.89,2025-09-09 11:31:54.774660
power,224.5,2025-09-09 11:31:54.774660
voltage,120.52,2025-09-09 11:31:54.774660
filament_temp,222.3,2025-09-09 11:31:55.274906
bed_temp,59.6,2025-09-09 11:31:55.274906
current,1.89,2025-09-09 11:31:55.274906
power,216.8,2025-09-09 11:31:55.274906
voltage,120.52,2025-09-09 11:31:55.274906
filament_temp,222.3,2025-09-09 11:31:55.775150
bed_temp,59.6,2025-09-09 11:31:55.775150
current,1.89,2025-09-09 11:31:55.775150
power,216.8,2025-09-09 11:31:55.775150
voltage,120.52,2025-09-09 11:31:55.775150
filament_temp,222.3,2025-09-09 11:31:56.275393
bed_temp,59.6,2025-09-09 11:31:56.275393
current,1.89,2025-09-09 11:31:56.275393
power,205.4,2025-09-09 11:31:56.275393
voltage,120.52,2025-09-09 11:31:56.275393
filament_temp,228.7,2025-09-09 11:31:56.775640
bed_temp,60.2,2025-09-09 11:31:56.775640
current,1.73,2025-09-09 11:31:56.775640
power,205.4,2025-09-09 11:31:56.775640
voltage,120.52,2025-09-09 11:31:56.775640
filament_temp,228.7,2025-09-09 11:31:57.275895
bed_temp,60.2,2025-09-09 11:31:57.275895
current,1.84,2025-09-09 11:31:57.275895
power,205.4,2025-09-09 11:31:57.275895
voltage,120.52,2025-09-09 11:31:57.275895
filament_temp,228.7,2025-09-09 11:31:57.776142
bed_temp,60.2,2025-09-09 11:31:57.776142
current,1.84,2025-09-09 11:31:57.776142
power,219.3,2025-09-09 11:31:57.776142
voltage,120.52,2025-09-09 11:31:57.776142
filament_temp,228.7,2025-09-09 11:31:58.276385
bed_temp,60.2,2025-09-09 11:31:58.276385
current,1.84,2025-09-09 11:31:58.276385
power,219.3,2025-09-09 11:31:58.276385
voltage,120.52,2025-09-09 11:31:58.276385
filament_temp,228.7,2025-09-09 11:31:58.776636
bed_temp,60.2,2025-09-09 11:31:58.776636
current,1.84,2025-09-09 11:31:58.776636
power,219.3,2025-09-09 11:31:58.776636
