Dataname,Value,Time
X_Position,379.846805990744,2025-07-30 14:36:04.107043
Y_Axis_Load,6,2025-07-30 14:36:04.107043
Y_Position,496.953400028809,2025-07-30 14:36:04.107043
Z_Axis_Load,40,2025-07-30 14:36:04.107043
Z_Position,-4.30260337827589,2025-07-30 14:36:04.107043
COR_Status,1,2025-07-30 14:36:04.107043
Controller_Mode,MANUAL,2025-07-30 14:36:04.107043
EStop_State,ARMED,2025-07-30 14:36:04.107043
Machine_Mode,1,2025-07-30 14:36:04.107043
Block_Number,66,2025-07-30 14:36:04.107043
Current_Tool,72,2025-07-30 14:36:04.107043
Part_Count,25,2025-07-30 14:36:04.107043
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-30 14:36:04.107043
spindle motor v_rms,0.1,2025-07-30 14:36:04.107043
spindle motor a_peak,200,2025-07-30 14:36:04.107043
spindle motor a_rms,100,2025-07-30 14:36:04.107043
spindle motor temp,33.4,2025-07-30 14:36:04.107043
spindle motor crest,3.5,2025-07-30 14:36:04.107043
z-axis bearing v_rms,0.1,2025-07-30 14:36:04.107043
z-axis bearing a_peak,200,2025-07-30 14:36:04.107043
z-axis bearing a_rms,0,2025-07-30 14:36:04.107043
z-axis bearing temp,25.0,2025-07-30 14:36:04.107043
z-axis bearing crest,4.3,2025-07-30 14:36:04.107043
z-axis motor v_rms,0.2,2025-07-30 14:36:04.107043
z-axis motor a_peak,900,2025-07-30 14:36:04.107043
z-axis motor a_rms,500,2025-07-30 14:36:04.107043
z-axis motor temp,30.1,2025-07-30 14:36:04.107043
z-axis motor crest,1.9,2025-07-30 14:36:04.107043
y-axis bearing v_rms,0.0,2025-07-30 14:36:04.107043
y-axis bearing a_peak,200,2025-07-30 14:36:04.107043
y-axis bearing a_rms,0,2025-07-30 14:36:04.107043
y-axis bearing temp,22.8,2025-07-30 14:36:04.107043
y-axis bearing crest,3.9,2025-07-30 14:36:04.107043
y-axis motor v_rms,0.0,2025-07-30 14:36:04.107043
y-axis motor a_peak,400,2025-07-30 14:36:04.107043
y-axis motor a_rms,200,2025-07-30 14:36:04.107043
y-axis motor temp,25.7,2025-07-30 14:36:04.107043
y-axis motor crest,2.6,2025-07-30 14:36:04.107043
x-axis motor v_rms,0.0,2025-07-30 14:36:04.107043
x-axis motor a_peak,200,2025-07-30 14:36:04.107043
x-axis motor a_rms,0,2025-07-30 14:36:04.107043
x-axis motor temp,23.6,2025-07-30 14:36:04.107043
x-axis motor crest,5.1,2025-07-30 14:36:04.107043
voltage,132.20000000000002,2025-07-30 14:36:04.107043
current,3.72,2025-07-30 14:36:04.107043
active power,398.0,2025-07-30 14:36:04.107043
forward kWh,49.01066666666667,2025-07-30 14:36:04.107043
reverse kWh,1.569,2025-07-30 14:36:04.107043
frequency,59.98,2025-07-30 14:36:04.107043
power factor,0.77,2025-07-30 14:36:04.107043
featureId,UNAVAILABLE,2025-07-30 14:36:05.107334
partKindId,NONE,2025-07-30 14:36:05.107334
processKindId,NONE,2025-07-30 14:36:05.107334
A_Axis_Load,17,2025-07-30 14:36:05.107334
A_Position,-90.0003437746771,2025-07-30 14:36:05.107334
C_Axis_Load,42,2025-07-30 14:36:05.107334
C_Position,120,2025-07-30 14:36:05.107334
Machine_Time,2739643.356,2025-07-30 14:36:05.107334
Spindle_Time,754996.344000001,2025-07-30 14:36:05.107334
Feed_Override,100,2025-07-30 14:36:05.107334
Feed_Rate,0,2025-07-30 14:36:05.107334
Program_Runtime_Seconds,13,2025-07-30 14:36:05.107334
Rapid_Override,100,2025-07-30 14:36:05.107334
Rapid_Speed,0,2025-07-30 14:36:05.107334
S_Axis_Load,0,2025-07-30 14:36:05.107334
Spindle_Override,100,2025-07-30 14:36:05.107334
Spindle_Speed,0,2025-07-30 14:36:05.107334
X_Axis_Load,4,2025-07-30 14:36:05.107334
X_Position,379.84679454674,2025-07-30 14:36:05.107334
Y_Axis_Load,6,2025-07-30 14:36:05.107334
Y_Position,496.953400028809,2025-07-30 14:36:05.107334
Z_Axis_Load,40,2025-07-30 14:36:05.107334
Z_Position,-4.30260337827589,2025-07-30 14:36:05.107334
COR_Status,1,2025-07-30 14:36:05.107334
Controller_Mode,MANUAL,2025-07-30 14:36:05.107334
EStop_State,ARMED,2025-07-30 14:36:05.107334
Machine_Mode,1,2025-07-30 14:36:05.107334
Block_Number,66,2025-07-30 14:36:05.107334
Current_Tool,72,2025-07-30 14:36:05.107334
Part_Count,25,2025-07-30 14:36:05.107334
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-30 14:36:05.107334
spindle motor v_rms,0.1,2025-07-30 14:36:05.107334
spindle motor a_peak,300,2025-07-30 14:36:05.107334
spindle motor a_rms,100,2025-07-30 14:36:05.107334
spindle motor temp,33.4,2025-07-30 14:36:05.107334
spindle motor crest,4.7,2025-07-30 14:36:05.107334
z-axis bearing v_rms,0.0,2025-07-30 14:36:05.107334
z-axis bearing a_peak,200,2025-07-30 14:36:05.107334
z-axis bearing a_rms,0,2025-07-30 14:36:05.107334
z-axis bearing temp,25.0,2025-07-30 14:36:05.107334
z-axis bearing crest,4.4,2025-07-30 14:36:05.107334
z-axis motor v_rms,0.0,2025-07-30 14:36:05.107334
z-axis motor a_peak,900,2025-07-30 14:36:05.107334
z-axis motor a_rms,500,2025-07-30 14:36:05.107334
z-axis motor temp,30.1,2025-07-30 14:36:05.107334
z-axis motor crest,1.9,2025-07-30 14:36:05.107334
y-axis bearing v_rms,0.0,2025-07-30 14:36:05.107334
y-axis bearing a_peak,200,2025-07-30 14:36:05.107334
y-axis bearing a_rms,0,2025-07-30 14:36:05.107334
y-axis bearing temp,22.8,2025-07-30 14:36:05.107334
y-axis bearing crest,3.7,2025-07-30 14:36:05.107334
y-axis motor v_rms,0.0,2025-07-30 14:36:05.107334
y-axis motor a_peak,400,2025-07-30 14:36:05.107334
y-axis motor a_rms,200,2025-07-30 14:36:05.107334
y-axis motor temp,25.7,2025-07-30 14:36:05.107334
y-axis motor crest,2.4,2025-07-30 14:36:05.107334
x-axis motor v_rms,0.0,2025-07-30 14:36:05.107334
x-axis motor a_peak,200,2025-07-30 14:36:05.107334
x-axis motor a_rms,0,2025-07-30 14:36:05.107334
x-axis motor temp,23.6,2025-07-30 14:36:05.107334
x-axis motor crest,4.6,2025-07-30 14:36:05.107334
voltage,132.23333333333335,2025-07-30 14:36:05.107334
current,3.703333333333333,2025-07-30 14:36:05.107334
active power,396.3333333333333,2025-07-30 14:36:05.107334
forward kWh,49.010999999999996,2025-07-30 14:36:05.107334
reverse kWh,1.569,2025-07-30 14:36:05.107334
frequency,59.98,2025-07-30 14:36:05.107334
power factor,0.7666666666666666,2025-07-30 14:36:05.107334
featureId,UNAVAILABLE,2025-07-30 14:36:06.107561
partKindId,NONE,2025-07-30 14:36:06.107561
processKindId,NONE,2025-07-30 14:36:06.107561
A_Axis_Load,17,2025-07-30 14:36:06.107561
A_Position,-90.0003437746771,2025-07-30 14:36:06.107561
C_Axis_Load,42,2025-07-30 14:36:06.107561
C_Position,119.999,2025-07-30 14:36:06.107561
Machine_Time,2739643.356,2025-07-30 14:36:06.107561
Spindle_Time,754996.344000001,2025-07-30 14:36:06.107561
Feed_Override,100,2025-07-30 14:36:06.107561
Feed_Rate,0,2025-07-30 14:36:06.107561
Program_Runtime_Seconds,13,2025-07-30 14:36:06.107561
Rapid_Override,100,2025-07-30 14:36:06.107561
Rapid_Speed,0,2025-07-30 14:36:06.107561
S_Axis_Load,0,2025-07-30 14:36:06.107561
Spindle_Override,100,2025-07-30 14:36:06.107561
Spindle_Speed,0,2025-07-30 14:36:06.107561
X_Axis_Load,4,2025-07-30 14:36:06.107561
X_Position,379.846805990744,2025-07-30 14:36:06.107561
Y_Axis_Load,6,2025-07-30 14:36:06.107561
Y_Position,496.953400028809,2025-07-30 14:36:06.107561
Z_Axis_Load,40,2025-07-30 14:36:06.107561
Z_Position,-4.30259193467025,2025-07-30 14:36:06.107561
COR_Status,1,2025-07-30 14:36:06.107561
Controller_Mode,MANUAL,2025-07-30 14:36:06.107561
EStop_State,ARMED,2025-07-30 14:36:06.107561
Machine_Mode,2,2025-07-30 14:36:06.107561
Block_Number,66,2025-07-30 14:36:06.107561
Current_Tool,72,2025-07-30 14:36:06.107561
Part_Count,25,2025-07-30 14:36:06.107561
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-30 14:36:06.107561
spindle motor v_rms,0.0,2025-07-30 14:36:06.107561
spindle motor a_peak,200,2025-07-30 14:36:06.107561
spindle motor a_rms,100,2025-07-30 14:36:06.107561
spindle motor temp,33.4,2025-07-30 14:36:06.107561
spindle motor crest,3.8,2025-07-30 14:36:06.107561
z-axis bearing v_rms,0.0,2025-07-30 14:36:06.107561
z-axis bearing a_peak,200,2025-07-30 14:36:06.107561
z-axis bearing a_rms,0,2025-07-30 14:36:06.107561
z-axis bearing temp,25.0,2025-07-30 14:36:06.107561
z-axis bearing crest,4.2,2025-07-30 14:36:06.107561
z-axis motor v_rms,0.0,2025-07-30 14:36:06.107561
z-axis motor a_peak,800,2025-07-30 14:36:06.107561
z-axis motor a_rms,500,2025-07-30 14:36:06.107561
z-axis motor temp,30.1,2025-07-30 14:36:06.107561
z-axis motor crest,1.8,2025-07-30 14:36:06.107561
y-axis bearing v_rms,0.0,2025-07-30 14:36:06.107561
y-axis bearing a_peak,200,2025-07-30 14:36:06.107561
y-axis bearing a_rms,0,2025-07-30 14:36:06.107561
y-axis bearing temp,22.8,2025-07-30 14:36:06.107561
y-axis bearing crest,3.8,2025-07-30 14:36:06.107561
y-axis motor v_rms,0.0,2025-07-30 14:36:06.107561
y-axis motor a_peak,400,2025-07-30 14:36:06.107561
y-axis motor a_rms,200,2025-07-30 14:36:06.107561
y-axis motor temp,25.7,2025-07-30 14:36:06.107561
y-axis motor crest,2.5,2025-07-30 14:36:06.107561
x-axis motor v_rms,0.0,2025-07-30 14:36:06.107561
x-axis motor a_peak,200,2025-07-30 14:36:06.107561
x-axis motor a_rms,0,2025-07-30 14:36:06.107561
x-axis motor temp,23.6,2025-07-30 14:36:06.107561
x-axis motor crest,4.3,2025-07-30 14:36:06.107561
voltage,132.23333333333335,2025-07-30 14:36:06.107561
current,3.6966666666666668,2025-07-30 14:36:06.107561
active power,397.6666666666667,2025-07-30 14:36:06.107561
forward kWh,49.010999999999996,2025-07-30 14:36:06.107561
reverse kWh,1.569,2025-07-30 14:36:06.107561
frequency,59.98,2025-07-30 14:36:06.107561
power factor,0.7733333333333333,2025-07-30 14:36:06.107561
featureId,UNAVAILABLE,2025-07-30 14:36:07.107826
partKindId,NONE,2025-07-30 14:36:07.107826
processKindId,NONE,2025-07-30 14:36:07.107826
A_Axis_Load,17,2025-07-30 14:36:07.107826
A_Position,-90.0003437746771,2025-07-30 14:36:07.107826
C_Axis_Load,53,2025-07-30 14:36:07.107826
C_Position,116.359,2025-07-30 14:36:07.107826
Machine_Time,2739643.356,2025-07-30 14:36:07.107826
Spindle_Time,754996.344000001,2025-07-30 14:36:07.107826
Feed_Override,100,2025-07-30 14:36:07.107826
Feed_Rate,73.71667,2025-07-30 14:36:07.107826
Program_Runtime_Seconds,13,2025-07-30 14:36:07.107826
Rapid_Override,100,2025-07-30 14:36:07.107826
Rapid_Speed,0,2025-07-30 14:36:07.107826
S_Axis_Load,0,2025-07-30 14:36:07.107826
Spindle_Override,100,2025-07-30 14:36:07.107826
